Transaction_ID,Time,Amount,Transaction_Type,Transaction_Freq,Class
9530,7,69970.41,0,43,0
9532,7,193934.43,0,43,0
9533,7,3414.74,0,43,0
9534,7,111325.33,0,43,0
9536,7,255660.11,0,43,0
9537,7,155673.42,0,43,0
9538,7,29679.97,0,43,0
9539,7,33516.07,0,43,0
9540,7,13795.35,0,43,0
9541,7,50785.92,0,43,0
9542,7,270.88,3,43,0
9544,7,295.31,3,43,0
9546,7,4536.73,3,43,0
9547,7,7481.86,3,43,0
9548,7,584.62,3,43,0
9550,7,1088.75,3,43,0
9551,7,1411.62,2,43,0
9552,7,922.93,3,43,0
9553,7,14290.67,3,43,0
9554,7,12607.08,3,43,0
9555,7,7669.67,3,43,0
9556,7,19.06,3,43,0
9557,7,3123.29,3,43,0
9559,7,12607.08,3,43,0
9560,7,6508.96,2,43,0
9561,7,10751.65,3,43,0
9562,7,3772.29,3,43,0
9563,7,26470.27,3,43,0
9564,7,8609.96,3,43,0
9565,7,3090.43,3,43,0
9566,7,4605.97,3,43,0
9567,7,5664.36,3,43,0
9568,7,7510.32,3,43,0
9569,7,6132.71,3,43,0
9570,7,4841.21,3,43,0
9571,7,13019.49,3,43,0
9572,7,15430.0,3,43,0
9573,7,16751.47,3,43,0
9574,7,411.33,3,43,0
9575,7,14688.56,3,43,0
9576,7,1770.69,3,43,0
9577,7,8782.04,3,43,0
9578,7,8471.49,3,43,0
9579,7,34061.71,3,43,0
9580,7,10386.18,3,43,0
9581,7,18068.4,3,43,0
9582,7,6185.97,3,43,0
9583,7,14503.64,3,43,0
9584,7,9665.85,3,43,0
9585,7,309.12,3,43,0
9586,7,17320.1,3,43,0
9587,7,12073.8,3,43,0
9588,7,142.36,3,43,0
9589,7,2885.37,3,43,0
9590,7,1058.74,3,43,0
9591,7,44762.67,1,43,0
9592,7,9208.1,3,43,0
9593,7,8690.52,3,43,0
9594,7,12999.83,3,43,0
9595,7,16898.93,3,43,0
9596,7,2212.69,3,43,0
9597,7,7388.49,3,43,0
9598,7,6488.26,3,43,0
9599,7,152896.27,0,43,0
9600,7,2134.97,3,43,0
9601,7,6913.08,3,43,0
9602,7,6650.58,3,43,0
9603,7,14995.9,3,43,0
9604,7,39000.87,3,43,0
9606,7,1089.98,3,43,0
9607,7,10526.04,3,43,0
9608,7,11178.56,3,43,0
9609,7,10808.71,3,43,0
9610,7,15527.03,3,43,0
9611,7,125132.0,1,43,0
9612,7,4461.48,3,43,0
9613,7,3702.39,3,43,0
9614,7,393.7,3,43,0
9615,7,804.71,3,43,0
9616,7,2518.79,3,43,0
9617,7,2136.0,3,43,0
9618,7,2066.04,3,43,0
9619,7,2239.6,3,43,0
9620,7,5704.64,3,43,0
9621,7,238567.79,4,43,0
9622,7,4180.78,3,43,0
9623,7,7928.7,3,43,0
9624,7,6504.7,3,43,0
9625,7,1155.58,3,43,0
9626,7,408.24,3,43,0
9627,7,1028.41,3,43,0
9629,7,4527.22,3,43,0
9630,7,575.79,3,43,0
9631,7,183406.12,1,43,0
9632,7,41829.08,1,43,0
9638,7,243525.21,4,43,0
9641,7,187429.05,4,43,0
9643,7,127408.65,4,43,0
9645,7,111913.25,4,43,0
9647,7,16657.05,4,43,0
9648,7,97708.32,4,43,0
9649,7,37636.22,4,43,0
9650,7,253411.19,4,43,0
9651,7,134662.68,4,43,0
9652,7,156273.53,4,43,0
9653,7,85304.05,4,43,0
9654,7,81678.71,4,43,0
9655,7,88189.43,4,43,0
9656,7,95178.13,4,43,0
9657,7,7785.98,3,43,0
9658,7,150955.19,1,43,0
9659,7,3228.14,3,43,0
9660,7,18106.63,3,43,0
9661,7,12255.05,3,43,0
9662,7,2686.38,3,43,0
9663,7,9118.0,3,43,0
9664,7,394.24,2,43,0
9666,7,12923.2,3,43,0
9667,7,4732.25,3,43,0
9668,7,8414.06,3,43,0
9669,7,7283.63,3,43,0
9672,7,3212.49,3,43,0
9673,7,1730.73,3,43,0
9674,7,3046.56,3,43,0
9675,7,92589.97,1,43,0
9676,7,4483.02,3,43,0
9677,7,42055.67,1,43,0
9678,7,261230.56,1,43,0
9679,7,35447.66,1,43,0
9680,7,43721.63,1,43,0
9681,7,175230.37,1,43,0
9682,7,137197.06,1,43,0
9683,7,268149.38,1,43,0
9685,7,136032.35,1,43,0
9686,7,258307.33,1,43,0
9687,7,239049.7,1,43,0
9688,7,211326.73,1,43,0
9689,7,151095.37,1,43,0
9690,7,69844.46,1,43,0
9691,7,31980.86,1,43,0
9692,7,226443.9,1,43,0
9693,7,122859.05,1,43,0
9694,7,38040.24,1,43,0
9695,7,30030.44,1,43,0
9696,7,133897.63,1,43,0
9697,7,29066.84,1,43,0
9699,7,141623.72,1,43,0
9700,7,235427.33,1,43,0
9701,7,25221.1,0,43,0
9702,7,656.31,3,43,0
9703,7,1014.52,3,43,0
9704,7,12921.9,3,43,0
9705,7,59.12,3,43,0
9706,7,7995.66,3,43,0
9709,7,1915.86,3,43,0
9711,7,18596.2,3,43,0
9712,7,775.28,3,43,0
9713,7,11177.15,3,43,0
9714,7,132.0,3,43,0
9715,7,12745.74,0,43,0
9716,7,7733.71,3,43,0
9717,7,3966.45,3,43,0
9718,7,4514.37,3,43,0
9719,7,4671.39,3,43,0
9720,7,173.52,3,43,0
9721,7,7813.41,3,43,0
9722,7,129079.67,1,43,0
9723,7,80117.92,1,43,0
9724,7,1962.68,3,43,0
9725,7,138389.21,4,43,0
9726,7,3737.22,3,43,0
9727,7,2506.06,3,43,0
9728,7,13670.0,3,43,0
9729,7,8582.89,3,43,0
9730,7,13006.27,3,43,0
9731,7,6686.54,3,43,0
9732,7,1410.56,3,43,0
9733,7,1157.15,3,43,0
9735,7,3060.2,3,43,0
9736,7,2344.4,3,43,0
9737,7,6933.54,3,43,0
9738,7,738.02,3,43,0
9739,7,15619.46,3,43,0
9740,7,8164.1,3,43,0
9741,7,2065.03,3,43,0
9742,7,758.61,3,43,0
9743,7,4490.35,3,43,0
9744,7,2413.14,3,43,0
9746,7,154402.33,4,43,0
9747,7,3530.38,3,43,0
9748,7,16261.55,3,43,0
9749,7,7021.77,3,43,0
9750,7,10701.58,3,43,0
9751,7,2834.08,3,43,0
9752,7,3687.46,3,43,0
9753,7,808.34,3,43,0
9754,7,2894.91,3,43,0
9755,7,55412.64,1,43,0
9756,7,263017.13,1,43,0
9757,7,1800.78,3,43,0
9758,7,556.8,3,43,0
9759,7,143860.31,1,43,0
9760,7,6769.62,3,43,0
9761,7,4470.86,3,43,0
9762,7,386.54,3,43,0
9763,7,5688.89,3,43,0
9764,7,12064.58,3,43,0
9765,7,2734.82,3,43,0
9766,7,5047.01,3,43,0
9767,7,5593.85,3,43,0
9768,7,1095.24,2,43,0
9769,7,11160.28,3,43,0
9770,7,9690.05,3,43,0
9771,7,4895.1,3,43,0
9772,7,151466.86,0,43,0
9773,7,196034.13,0,43,0
9774,7,165559.32,0,43,0
9775,7,71440.65,0,43,0
9776,7,129759.91,0,43,0
9777,7,137890.93,0,43,0
9778,7,42354.06,0,43,0
9780,7,80280.3,0,43,0
9781,7,32532.12,0,43,0
9782,7,178823.75,0,43,0
9783,7,223559.66,0,43,0
9785,7,173061.52,0,43,0
9786,7,52429.68,0,43,0
9787,7,128998.92,0,43,0
9790,7,140862.84,0,43,0
9791,7,2654.73,0,43,0
9792,7,44740.0,0,43,0
9793,7,56976.46,0,43,0
9794,7,12607.08,0,43,0
9795,7,18097.74,0,43,0
9796,7,235190.76,0,43,0
9797,7,272342.01,0,43,0
9799,7,209715.24,0,43,0
9801,7,175995.9,0,43,0
9803,7,218080.84,0,43,0
9804,7,44833.06,0,43,0
9805,7,6288.28,0,43,0
9806,7,120155.92,0,43,0
9807,7,226240.27,0,43,0
9808,7,165562.59,0,43,0
9809,7,139446.85,0,43,0
9810,7,150031.09,0,43,0
9812,7,43850.3,0,43,0
9813,7,30075.22,0,43,0
9814,7,11609.72,0,43,0
9815,7,219836.42,0,43,0
9817,7,148725.69,0,43,0
9818,7,16529.09,0,43,0
9819,7,6387.0,3,43,0
9820,7,12726.04,3,43,0
9821,7,11045.61,3,43,0
9822,7,4047.79,3,43,0
9823,7,98848.63,1,43,0
9824,7,1837.39,3,43,0
9826,7,12607.08,3,43,0
9827,7,4562.64,3,43,0
9828,7,1664.51,3,43,0
9829,7,12607.08,3,43,0
9830,7,23429.64,3,43,0
9831,7,19104.84,3,43,0
9832,7,24025.52,3,43,0
9833,7,51024.98,3,43,0
9834,7,8770.72,3,43,0
9835,7,8986.8,3,43,0
9836,7,7180.93,3,43,0
9837,7,12774.51,3,43,0
9838,7,30366.4,3,43,0
9839,7,11066.92,3,43,0
9840,7,228141.3,4,43,0
9841,7,11123.69,1,43,0
9842,7,15919.89,3,43,0
9843,7,11110.2,3,43,0
9844,7,1460.0,3,43,0
9845,7,12607.08,3,43,0
9846,7,7929.31,3,43,0
9847,7,68814.9,4,43,0
9848,7,2997.29,2,43,0
9849,7,12607.08,3,43,0
9850,7,6285.19,3,43,0
9851,7,2225.09,2,43,0
9852,7,17899.15,3,43,0
9853,7,3343.03,3,43,0
9854,7,120142.49,1,43,0
9855,7,5804.72,3,43,0
9856,7,1787.23,3,43,0
9857,7,16487.8,3,43,0
9858,7,36600.63,1,43,0
9859,7,53695.05,0,43,0
9860,7,1058.39,3,43,0
9861,7,7827.79,3,43,0
9862,7,6863.38,3,43,0
9863,7,17655.7,0,43,0
9864,7,15578.71,3,43,0
9865,7,162038.0,4,43,0
9866,7,6388.86,3,43,0
9867,7,3922.01,3,43,0
9868,7,11096.2,3,43,0
9869,7,5306.87,3,43,0
9870,7,8654.44,3,43,0
9871,7,7788.88,3,43,0
9872,7,7065.2,3,43,0
9873,7,532.61,2,43,0
9874,7,449.26,3,43,0
9875,7,6960.63,1,43,0
9876,7,1742.81,3,43,0
9877,7,1255.85,3,43,0
9878,7,8611.73,3,43,0
9879,7,10475.29,3,43,0
9880,7,92924.64,1,43,0
9881,7,7567.92,3,43,0
9882,7,3465.66,3,43,0
9883,7,590.23,3,43,0
9884,7,107360.06,1,43,0
9885,7,49395.17,4,43,0
9886,7,8594.62,3,43,0
9887,7,2264.93,3,43,0
9889,7,1848.19,3,43,0
9890,7,10346.92,3,43,0
9891,7,12322.3,3,43,0
9892,7,13383.94,3,43,0
9893,7,45656.63,4,43,0
9894,7,1380.11,3,43,0
9895,7,3768.03,3,43,0
9896,7,703.78,3,43,0
9897,7,6689.88,3,43,0
9898,7,3347.26,3,43,0
9899,7,7180.44,3,43,0
9901,7,77.62,3,43,0
9902,7,720.37,3,43,0
9903,7,11152.32,3,43,0
9906,7,1926.14,3,43,0
9907,7,4733.37,3,43,0
9908,7,1608.89,2,43,0
9909,7,12607.08,3,43,0
9911,7,5972.77,3,43,0
9912,7,247066.24,4,43,0
9913,7,24070.53,3,43,0
9914,7,2475.82,3,43,0
9915,7,8015.47,3,43,0
9916,7,127433.52,1,43,0
9917,7,17189.18,3,43,0
9918,7,1419.98,3,43,0
9919,7,80218.06,4,43,0
9920,7,4322.53,3,43,0
9921,7,198823.6,1,43,0
9922,7,3539.89,3,43,0
9923,7,839.71,3,43,0
9924,7,5449.92,3,43,0
9925,7,5247.92,3,43,0
9927,7,2675.43,3,43,0
9929,7,53459.12,1,43,0
9932,7,118750.48,1,43,0
9933,7,93943.96,1,43,0
9934,7,251863.34,1,43,0
9935,7,102211.82,1,43,0
9936,7,6448.86,1,43,0
9937,7,135720.15,1,43,0
9938,7,5105.27,3,43,0
9941,7,5596.59,2,43,0
9942,7,69635.1,4,43,0
9943,7,5471.45,3,43,0
9944,7,670.96,3,43,0
9945,7,30221.72,3,43,0
9946,7,22122.28,3,43,0
9947,7,29488.1,3,43,0
9948,7,8276.17,3,43,0
9949,7,7113.65,3,43,0
9950,7,243.96,3,43,0
9951,7,10680.86,3,43,0
9952,7,5093.86,3,43,0
9953,7,13988.94,3,43,0
9954,7,12607.08,3,43,0
9955,7,10456.77,3,43,0
9956,7,11001.9,3,43,0
9957,7,5962.29,3,43,0
9958,7,7606.59,3,43,0
9959,7,14093.9,3,43,0
9960,7,5738.02,3,43,0
9961,7,3250.37,3,43,0
9962,7,2799.85,3,43,0
9963,7,2025.97,3,43,0
9964,7,9239.74,3,43,0
9965,7,2977.78,3,43,0
9966,7,3478.79,3,43,0
9967,7,1228.91,3,43,0
9968,7,9021.68,3,43,0
9969,7,6666.61,3,43,0
9970,7,69299.64,1,43,0
9971,7,8894.27,3,43,0
9972,7,6292.71,3,43,0
9975,7,6224.41,3,43,0
9976,7,2061.86,3,43,0
9977,7,346.08,3,43,0
9978,7,4160.86,3,43,0
9979,7,17686.08,3,43,0
9981,7,114837.89,1,43,0
9982,7,10167.71,3,43,0
9985,7,3732.36,3,43,0
9987,7,9970.16,3,43,0
9988,7,118577.0,1,43,0
9989,7,6691.69,3,43,0
9990,7,19080.06,3,43,0
9991,7,11510.47,3,43,0
9992,7,246846.74,4,43,0
9994,7,6895.23,3,43,0
9995,7,115.38,3,43,0
9996,7,466.73,3,43,0
9997,7,8239.66,3,43,0
9998,7,6063.34,3,43,0
10000,7,5096.16,3,43,0
10002,7,823.18,3,43,0
10003,7,8053.3,3,43,0
10004,7,4095.66,3,43,0
10005,7,49.37,3,43,0
10006,7,3477.3,3,43,0
10008,7,5040.3,3,43,0
10009,7,1214.27,3,43,0
10010,7,37836.53,0,43,0
10011,7,711.01,3,43,0
10012,7,45447.15,1,43,0
10013,7,32500.9,1,43,0
10014,7,11893.29,3,43,0
10015,7,5267.09,3,43,0
10016,7,4277.71,3,43,0
10017,7,11815.37,3,43,0
10018,7,12607.08,0,43,0
10019,7,11838.61,3,43,0
10020,7,666.64,3,43,0
10022,7,7644.51,3,43,0
10023,7,1161.19,3,43,0
10024,7,13950.5,3,43,0
10025,7,808.24,3,43,0
10026,7,7990.18,3,43,0
10027,7,4914.48,3,43,0
10028,7,10041.85,3,43,0
10029,7,5637.37,2,43,0
10031,7,13455.08,3,43,0
10032,7,9410.16,3,43,0
10033,7,12061.98,3,43,0
10034,7,1365.02,3,43,0
10035,7,15378.78,3,43,0
10036,7,23923.09,3,43,0
10037,7,3952.83,3,43,0
10039,7,21354.7,3,43,0
10040,7,12609.9,3,43,0
10041,7,9493.68,3,43,0
10042,7,178836.34,1,43,0
10044,7,7071.11,3,43,0
10045,7,9283.99,3,43,0
10046,7,13200.02,3,43,0
10047,7,7303.1,3,43,0
10048,7,13104.63,3,43,0
10049,7,3800.71,3,43,0
10050,7,5960.6,3,43,0
10051,7,2519.06,3,43,0
10053,7,13693.33,3,43,0
10054,7,210066.44,1,43,0
10055,7,2571.98,3,43,0
10056,7,18046.61,3,43,0
10057,7,8111.87,3,43,0
10062,7,80485.6,4,43,0
10063,7,19991.02,4,43,0
10064,7,6393.71,2,43,0
10067,7,1094.03,3,43,0
10068,7,9235.58,3,43,0
10070,7,573.93,3,43,0
10073,7,80184.8,1,43,0
10074,7,9957.46,3,43,0
10075,7,5862.2,3,43,0
10076,7,8912.73,3,43,0
10077,7,733.89,3,43,0
10078,7,5420.13,3,43,0
10079,7,12379.63,3,43,0
10080,7,14097.55,3,43,0
10081,7,11465.17,3,43,0
10082,7,3887.24,3,43,0
10083,7,12618.17,3,43,0
10084,7,4523.0,3,43,0
10085,7,10141.41,3,43,0
10086,7,81469.92,1,43,0
10087,7,155717.05,1,43,0
10088,7,4827.31,3,43,0
10089,7,2266.41,3,43,0
10090,7,178797.33,4,43,0
10091,7,2571.91,3,43,0
10092,7,4471.58,3,43,0
10093,7,12462.77,3,43,0
10094,7,20401.83,0,43,0
10095,7,7660.39,3,43,0
10096,7,2039.96,3,43,0
10097,7,12607.08,0,43,0
10098,7,59660.29,4,43,0
10099,7,249515.86,1,43,0
10101,7,2477.46,3,43,0
10102,7,3313.09,3,43,0
10103,7,6741.81,3,43,0
10105,7,1922.68,3,43,0
10106,7,1900.8,3,43,0
10109,7,44461.84,4,43,0
10112,7,20862.07,4,43,0
10114,7,72353.8,4,43,0
10117,7,4009.11,3,43,0
10118,7,8315.88,3,43,0
10119,7,1507.32,3,43,0
10120,7,3387.85,1,43,0
10121,7,2711.69,3,43,0
10122,7,34311.33,1,43,0
10123,7,337.5,3,43,0
10124,7,5003.57,3,43,0
10125,7,10424.89,3,43,0
10126,7,2823.59,3,43,0
10127,7,8126.71,3,43,0
10128,7,32123.94,1,43,0
10129,7,8334.63,3,43,0
10130,7,20860.2,3,43,0
10132,7,15211.23,3,43,0
10133,7,7036.81,3,43,0
10134,7,8849.21,3,43,0
10135,7,1334.26,3,43,0
10136,7,10161.47,3,43,0
10137,7,6588.29,3,43,0
10138,7,3648.18,3,43,0
10139,7,10429.99,3,43,0
10140,7,8233.19,3,43,0
10141,7,3036.34,3,43,0
10142,7,15728.0,3,43,0
10143,7,7879.14,3,43,0
10144,7,1488.75,3,43,0
10145,7,6397.17,3,43,0
10146,7,6312.75,3,43,0
10147,7,309.04,3,43,0
10148,7,264890.57,0,43,0
10149,7,12568.34,3,43,0
10150,7,160.87,3,43,0
10151,7,2480.61,3,43,0
10152,7,39356.79,3,43,0
10153,7,12607.08,3,43,0
10154,7,7006.5,3,43,0
10155,7,3313.77,3,43,0
10156,7,6356.72,3,43,0
10157,7,3140.26,3,43,0
10159,7,39554.84,1,43,0
10161,7,6951.11,3,43,0
10162,7,4026.52,3,43,0
10163,7,4549.53,3,43,0
10164,7,4552.56,3,43,0
10166,7,11843.28,3,43,0
10167,7,1733.9,3,43,0
10168,7,9829.16,3,43,0
10171,7,4012.09,3,43,0
10173,7,7389.86,3,43,0
10174,7,3428.13,3,43,0
10175,7,19954.11,3,43,0
10176,7,6487.27,3,43,0
10177,7,168393.3,4,43,0
10178,7,13781.73,3,43,0
10179,7,11781.89,3,43,0
10180,7,636.27,3,43,0
10181,7,3004.9,3,43,0
10182,7,5327.92,3,43,0
10184,7,19211.87,3,43,0
10185,7,9755.0,3,43,0
10186,7,10075.84,3,43,0
10187,7,3137.91,3,43,0
10188,7,4101.92,3,43,0
10189,7,7242.34,3,43,0
10191,7,4555.46,3,43,0
10192,7,25778.11,3,43,0
10193,7,3771.08,3,43,0
10194,7,8733.4,3,43,0
10195,7,12518.89,3,43,0
10196,7,8622.6,3,43,0
10197,7,7401.25,3,43,0
10198,7,12607.08,3,43,0
10199,7,7712.47,3,43,0
10200,7,5443.24,3,43,0
10201,7,12554.41,3,43,0
10202,7,5376.91,3,43,0
10203,7,5442.1,3,43,0
10204,7,16563.53,3,43,0
10205,7,20572.59,3,43,0
10206,7,82.18,3,43,0
10207,7,4310.63,3,43,0
10208,7,6611.3,3,43,0
10209,7,5048.87,3,43,0
10210,7,1630.23,3,43,0
10211,7,4163.65,3,43,0
10212,7,1193.39,3,43,0
10213,7,11529.87,3,43,0
10214,7,1152.04,3,43,0
10215,7,547.65,3,43,0
10216,7,117254.52,1,43,0
10217,7,7800.35,3,43,0
10218,7,108200.36,1,43,0
10219,7,21729.0,4,43,1
10220,7,21729.0,1,43,1
10221,7,6262.35,3,43,0
10222,7,22062.05,3,43,0
10223,7,2516.44,3,43,0
10224,7,3562.94,3,43,0
10225,7,47889.57,3,43,0
10226,7,5540.33,3,43,0
10227,7,8654.49,3,43,0
10228,7,22525.81,3,43,0
10229,7,554.86,3,43,0
10230,7,2428.63,3,43,0
10231,7,4904.5,3,43,0
10232,7,35788.92,3,43,0
10233,7,29518.63,3,43,0
10234,7,14368.54,3,43,0
10235,7,7441.41,3,43,0
10236,7,5839.35,3,43,0
10237,7,9566.79,3,43,0
10238,7,2391.21,3,43,0
10239,7,6807.21,3,43,0
10240,7,5977.6,3,43,0
10241,7,7302.85,3,43,0
10243,7,4402.95,3,43,0
10244,7,1231.1,3,43,0
10245,7,16836.65,3,43,0
10247,7,143704.16,1,43,0
10248,7,5772.77,3,43,0
10249,7,5534.39,3,43,0
10251,7,664.65,3,43,0
10252,7,3895.57,3,43,0
10253,7,8929.21,3,43,0
10254,7,2470.39,3,43,0
10255,7,7980.78,3,43,0
10257,7,148947.17,1,43,0
10258,7,3438.81,3,43,0
10259,7,2634.96,3,43,0
10260,7,175207.25,1,43,0
10261,7,4169.07,2,43,0
10262,7,122312.38,1,43,0
10263,7,67688.53,1,43,0
10269,7,1440.15,3,43,0
10270,7,93514.34,1,43,0
10271,7,5819.39,3,43,0
10272,7,8722.53,3,43,0
10273,7,12692.22,3,43,0
10274,7,2705.4,3,43,0
10275,7,7283.09,3,43,0
10277,7,4212.46,3,43,0
10278,7,244749.98,1,43,0
10279,7,4159.66,3,43,0
10280,7,1329.16,3,43,0
10281,7,104222.23,1,43,0
10282,7,118.72,3,43,0
10283,7,4584.68,3,43,0
10284,7,5134.45,3,43,0
10285,7,7576.83,3,43,0
10286,7,3518.72,3,43,0
10287,7,3691.24,3,43,0
10288,7,9442.55,3,43,0
10289,7,8613.13,3,43,0
10290,7,12011.89,3,43,0
10291,7,8626.72,3,43,0
10292,7,215.72,3,43,0
10293,7,7055.86,3,43,0
10294,7,2885.66,3,43,0
10295,7,5361.79,3,43,0
10296,7,7630.28,3,43,0
10297,7,17490.39,3,43,0
10298,7,135356.28,4,43,0
10299,7,2056.49,3,43,0
10300,7,14275.08,4,43,0
10301,7,2860.59,3,43,0
10302,7,4146.76,3,43,0
10303,7,2232.82,3,43,0
10304,7,3840.71,3,43,0
10305,7,44970.28,1,43,0
10306,7,8606.3,3,43,0
10307,7,9467.4,3,43,0
10308,7,6851.82,3,43,0
10309,7,12930.58,3,43,0
10310,7,13371.37,3,43,0
10311,7,21285.57,3,43,0
10312,7,15565.81,3,43,0
10313,7,7906.61,3,43,0
10314,7,4727.76,3,43,0
10315,7,19058.66,3,43,0
10316,7,27158.78,3,43,0
10320,7,377.16,3,43,0
10321,7,5626.55,3,43,0
10324,7,126719.5,1,43,0
10325,7,11975.45,3,43,0
10326,7,110057.99,4,43,0
10327,7,14492.33,3,43,0
10328,7,16121.79,1,43,0
10329,7,115.26,3,43,0
10330,7,2779.61,3,43,0
10331,7,17803.7,3,43,0
10332,7,1313.58,3,43,0
10333,7,20752.77,1,43,0
10334,7,3992.32,3,43,0
10335,7,409.09,3,43,0
10336,7,20175.91,3,43,0
10337,7,8528.8,3,43,0
10338,7,5425.39,3,43,0
10339,7,17984.36,3,43,0
10340,7,7350.83,3,43,0
10341,7,3536.18,3,43,0
10342,7,3191.35,3,43,0
10343,7,6657.32,3,43,0
10344,7,138.73,3,43,0
10345,7,9137.65,3,43,0
10347,7,8694.36,3,43,0
10348,7,5681.82,3,43,0
10349,7,1020.85,3,43,0
10350,7,5314.7,3,43,0
10351,7,22741.97,3,43,0
10352,7,8477.17,3,43,0
10353,7,12186.4,3,43,0
10354,7,7338.21,3,43,0
10355,7,12607.08,3,43,0
10356,7,9276.81,3,43,0
10357,7,74032.66,1,43,0
10358,7,125802.97,1,43,0
10360,7,161789.69,1,43,0
10361,7,1365.97,1,43,0
10362,7,209887.2,1,43,0
10364,7,264335.16,1,43,0
10365,7,11565.03,3,43,0
10366,7,7470.63,3,43,0
10367,7,364.03,3,43,0
10368,7,1025.82,3,43,0
10369,7,2029.89,3,43,0
10370,7,2692.72,3,43,0
10371,7,7762.02,3,43,0
10372,7,7623.5,3,43,0
10373,7,8258.2,3,43,0
10374,7,8826.16,3,43,0
10375,7,15309.35,3,43,0
10376,7,673.64,3,43,0
10377,7,9404.12,3,43,0
10378,7,5201.07,3,43,0
10379,7,31884.76,3,43,0
10380,7,4246.3,3,43,0
10381,7,14509.05,3,43,0
10382,7,2505.25,3,43,0
10383,7,6631.26,3,43,0
10384,7,12825.64,3,43,0
10385,7,6310.95,3,43,0
10386,7,7909.07,3,43,0
10387,7,6018.47,3,43,0
10388,7,14012.0,3,43,0
10389,7,4436.67,3,43,0
10390,7,11286.24,3,43,0
10391,7,8988.08,3,43,0
10392,7,1672.32,3,43,0
10393,7,3480.74,3,43,0
10394,7,7384.71,3,43,0
10395,7,3129.56,3,43,0
10398,7,2455.81,3,43,0
10399,7,7207.77,3,43,0
10400,7,5393.59,3,43,0
10401,7,10408.57,3,43,0
10402,7,10972.24,3,43,0
10404,7,3843.64,3,43,0
10405,7,4278.17,3,43,0
10406,7,2934.42,3,43,0
10407,7,16246.95,3,43,0
10408,7,4759.64,3,43,0
10409,7,26038.01,3,43,0
10410,7,15606.34,3,43,0
10411,7,26513.21,3,43,0
10412,7,3472.52,3,43,0
10413,7,14953.46,3,43,0
10414,7,3784.78,3,43,0
10415,7,5147.97,3,43,0
10416,7,2705.84,3,43,0
10417,7,27963.0,3,43,0
10418,7,28004.28,3,43,0
10419,7,1712.25,3,43,0
10420,7,12607.08,3,43,0
10421,7,6159.54,3,43,0
10422,7,8524.52,3,43,0
10423,7,2630.13,3,43,0
10424,7,11647.73,3,43,0
10425,7,13048.93,3,43,0
10426,7,1640.59,3,43,0
10427,7,940.89,3,43,0
10428,7,6529.33,3,43,0
10429,7,2997.78,3,43,0
10430,7,8877.75,3,43,0
10431,7,4854.4,3,43,0
10432,7,1988.52,3,43,0
10433,7,8399.95,3,43,0
10434,7,5224.68,3,43,0
10435,7,3898.51,3,43,0
10436,7,689.23,3,43,0
10437,7,10020.94,3,43,0
10438,7,260113.13,4,43,0
10439,7,6342.63,3,43,0
10440,7,12583.87,3,43,0
10441,7,8134.89,3,43,0
10442,7,7270.16,3,43,0
10443,7,2897.79,3,43,0
10444,7,2760.81,3,43,0
10445,7,192786.84,4,43,0
10446,7,13629.34,3,43,0
10447,7,10004.31,3,43,0
10449,7,3096.73,2,43,0
10450,7,12607.08,1,43,0
10451,7,4886.13,3,43,0
10452,7,1193.61,3,43,0
10453,7,11020.91,3,43,0
10454,7,12672.67,3,43,0
10455,7,3819.86,3,43,0
10456,7,1617.35,3,43,0
10457,7,2244.14,3,43,0
10458,7,3797.16,3,43,0
10459,7,1399.83,3,43,0
10460,7,13434.06,3,43,0
10461,7,18601.0,3,43,0
10463,7,2219.58,2,43,0
10465,7,3964.86,0,43,0
10466,7,8567.2,3,43,0
10467,7,135.61,3,43,0
10468,7,1759.63,3,43,0
10469,7,3451.1,3,43,0
10470,7,383.06,3,43,0
10471,7,9353.13,3,43,0
10472,7,93499.66,4,43,0
10478,7,2319.53,3,43,0
10479,7,1131.19,3,43,0
10480,7,4419.17,3,43,0
10481,7,5211.07,3,43,0
10482,7,16640.7,3,43,0
10483,7,16305.36,3,43,0
10484,7,4659.41,3,43,0
10485,7,7098.07,3,43,0
10486,7,3318.27,3,43,0
10487,7,203230.58,1,43,0
10488,7,246439.06,4,43,0
10489,7,5869.28,3,43,0
10491,7,161067.02,4,43,0
10492,7,3929.12,3,43,0
10494,7,221087.88,1,43,0
10495,7,165507.3,1,43,0
10496,7,34329.61,1,43,0
10497,7,230547.04,1,43,0
10498,7,191386.22,1,43,0
10499,7,78658.29,1,43,0
10500,7,215344.3,1,43,0
10501,7,230972.18,1,43,0
10502,7,166483.05,1,43,0
10503,7,233656.54,1,43,0
10504,7,103478.46,1,43,0
10505,7,87126.99,1,43,0
10506,7,84416.9,1,43,0
10507,7,11647.48,1,43,0
10508,7,249989.97,1,43,0
10509,7,191162.18,1,43,0
10510,7,114680.03,1,43,0
10511,7,59392.35,1,43,0
10512,7,111290.78,1,43,0
10513,7,53789.76,1,43,0
10514,7,89450.86,1,43,0
10515,7,71585.64,1,43,0
10516,7,232661.42,1,43,0
10517,7,210814.54,1,43,0
10518,7,194890.11,1,43,0
10519,7,234671.63,1,43,0
10521,7,40613.87,1,43,0
10523,7,82828.35,1,43,0
10525,7,210065.03,1,43,0
10526,7,82096.41,1,43,0
10527,7,183401.54,1,43,0
10528,7,234420.64,1,43,0
10529,7,113631.7,1,43,0
10530,7,11505.89,1,43,0
